District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
Texas 33rd,TX-33,TX,Immigration,Health care,Medicare,Islam,Abortion,Property taxes,Mental health,Medicaid,Social security,Capital punishment,0.08,7.05,0.66,1.05,0,0.95,0.09,0.72,0,0.17,0.54,0,0.08,4.13,2.06,0,0.93,0.17,0.9,0.34,2.53,0,0.45,0.17,0,0,0.23,1.94,0.68,0,0.18,0.09,0.17,0.34,0.09,1.76,0.77,0,0.43,0.09,0.16,0.17,0,0.96,0.88,1.25,0.42,1.2,15.85,0.53,21.14,0.26,2.45,0.35,1.14,7.34,0,0,0,0,3.5,0,0,0.34,0.08,0,5.67,8.16,6.42,0.17,0.25,0.43,2.68,0,0.17,0.18,0.78,0.58,0.17,0,0,3.31,2.56,0,0.08,0.51,0.25,0.25,1.54,2.44,0.09,0.09,0,0,0.34,6.89,0.57,0,0,0,0.08,1.39,0.17,3.22,0.17,0,0.82,4.68,0.09,0.33,0.08,0,1.4,0,0.51,2.42,0.9,0.18,0,0,1.51,0.26,3.12,0.17,0.08,0.66,0.52,0.09,0.61
Texas 34th,TX-34,TX,Immigration,Health care,Medicaid,Property taxes,Islam,Pensions,Abortion,Medicare,Terrorism,First amendment,2.11,7.22,0.13,0.55,0,1.26,0.08,0.35,0,0.07,0.88,0,0.17,3.01,0.77,0,0.86,0.12,3.07,0.17,1.25,0,0.02,0.02,0,0,0.17,1.85,0.12,0,0.45,0.02,0.26,0.95,0.02,1.49,4.78,0,0.57,0.17,3.86,0.3,0,0.37,0.3,1.18,0.58,0.45,14.22,0.57,19.86,0.48,2.46,2.03,0.58,7.26,0.02,0,0,0,1.33,0.02,0,0.54,0.26,0,9.16,5.63,3.18,0.09,0,0.28,1.59,0.11,0.14,0.41,0.13,0.64,0.13,0,0,1.19,1.24,0,0,0.59,0.1,0.19,7.25,1.49,0.22,0,0.02,0.07,0.34,7.49,0.43,0.15,0,0,1.99,0.64,0.13,3.68,0.21,0,0.48,2.77,0,0.06,0.02,0.02,1.79,0,0,5.09,0.58,0.05,0,0,1.87,1.96,0.22,0.02,0.14,0.23,0.46,0.02,0.81
Texas 35th,TX-35,TX,Immigration,Health care,Medicare,Medicaid,Mental health,Abortion,Social security,Islam,Property taxes,Planned Parenthood,0.04,5.27,0.19,0.58,0.01,0.76,0.04,0.42,0.02,0.18,0.59,0.02,0.3,2.71,1.7,0.07,1.1,0.52,0.88,0.21,1.37,0.02,0.24,0.03,0.01,0.01,0.26,1.17,0.3,0,0.22,0.08,0.14,0.66,0.1,1.58,0.97,0.03,0.41,0.15,0.26,0.11,0,0.65,0.86,1.03,0.47,0.7,15.88,0.59,17.23,0.49,2.09,0.3,0.92,4.68,0.01,0.02,0.04,0,1.5,0.01,0.03,0.65,0.29,0,9.47,11.2,6.51,0.14,0.16,0.57,2.78,0.57,0.67,0.2,0.92,0.67,0.3,0.02,0,1.15,2.5,0,0.11,0.72,0.13,0.36,2.05,3.05,0.25,0.05,0.02,0.02,0.08,4.49,0.63,0.05,0,0,0.07,0.84,0.58,2.63,0.43,0,0.44,5.01,0.04,0.1,0.13,0.09,1.4,0,0.12,2.47,0.93,0.06,0,0.01,1.88,0.12,1.97,0.13,0.08,0.15,0.27,0.01,1.36
Texas 36th,TX-36,TX,Immigration,Health care,Medicare,Medicaid,Social security,Mental health,Islam,Property taxes,Federal reserve system,Abortion,0.28,3.68,0.12,0.26,0,0.17,0,0.4,0,0.26,0.13,0,0.17,3.19,0.57,0.17,0.7,0.29,1.76,0.34,1.23,0,0.09,0.04,0,0,0.22,1.24,0.08,0,0.18,0.04,0,0.25,0,3.73,0.94,0,0.77,0.09,0.08,0.09,0,0.95,0.79,0.66,0.56,0.43,15.28,0.39,16.41,0.46,1.35,0.09,0.43,4.09,0,0,0.04,0,2.64,0,0.13,0.84,0.04,0,8.38,8.92,4.64,0.04,0,0.51,2.15,0.04,0.41,0.26,0.13,0.33,0.16,0,0,3.66,2.33,0,0.04,0.93,0.04,0.12,1.6,1.09,0.52,0.04,0.04,0,0.08,3.96,0.86,0.13,0,0,0,1.4,0.16,1.95,0.08,0,0.53,6.27,0.04,0.08,0.13,0.04,1.1,0,0.13,3.17,1.09,0.04,0,0,1.37,0.21,1.17,0.25,0.12,0.21,0.09,0,2.2
Utah 1st,UT-01,UT,Health care,Immigration,Medicare,Social security,Lockheed Martin F-35,Mental health,Medicaid,Property taxes,Minimum wage,Terrorism,0.68,2.63,0.05,0.48,0,0.77,0.02,0.21,0.07,0.03,0.28,0,0.32,3.7,2.11,0.24,1.64,2.36,2.09,0.45,1.55,0.03,0,0.16,0,0,0.23,1.7,0.38,0,0.11,0.24,0.23,0.62,0.5,1.13,1.09,0.03,0.56,0,1.06,0.03,0,0.83,2.62,2.21,0.23,0.93,12.83,0.33,12.7,0.36,2.57,0.44,1.07,3.55,0,0,0,0,1.13,0.24,0,0.39,7.64,0,5.6,8.09,6.98,0.03,0.21,1.02,4.15,0,0.76,0.19,0.59,1.53,1.02,0,0,1.6,2.11,0.02,0,1.39,0.3,0.33,2.64,2.74,0.05,0,0,0.03,0.08,4.72,2.42,0.19,0,0,0,1.29,0,3.62,0.91,0,0.6,7.69,0.03,0.35,0.18,0.05,0.98,0,0,3.76,2.14,0,0,0.19,2.17,0.15,0.81,0.08,0.18,0,0.08,0,0.49
Utah 2nd,UT-02,UT,Health care,Mental health,Medicare,Immigration,Medicaid,Social security,Minimum wage,Income tax,Common core,Abortion,0.2,3.16,0,0.86,0.21,0.43,0,0,0,0.43,0.44,0,0.62,2.41,0.81,0,0.85,3.3,0.81,0,0.44,0,0,0.21,0,0,0.44,0.87,0,0,0,0,0,0.84,0,1.03,0.63,0.21,0,0.21,0.41,0.43,0,0.64,2.16,0.61,0.2,1.06,12.36,0,9.58,0.21,3.66,0,0.86,1.83,0,0,0,0,1.44,0,0.21,0.42,0.22,0,8.99,10.39,11.14,0,0.21,0.21,4.07,0.22,0.41,1.08,1.29,1.84,0.2,0,0,0.81,1.83,0,0,1.26,0,0.61,1.68,2.69,0,0,0,0,0.65,2.84,2.03,0,0,0,0.21,1.07,0.21,2.15,0.61,0,0.41,4.47,0.22,0.41,0,0,2.43,0,0,1.47,0.8,0,0,0,2.07,0,0.41,0,0,0.21,1.49,0,2.8
Utah 3rd,UT-03,UT,Health care,Immigration,Mental health,Medicare,Medicaid,Planned Parenthood,Abortion,Social security,Minimum wage,Capital punishment,0.15,3.86,0.14,0.66,0,1.12,0.12,0.43,0.17,0.16,0.4,0.02,0.76,2.9,1.64,0.04,1.18,1.88,0.79,0.35,1.48,0,0.24,0.04,0,0.02,0.29,1.94,0.29,0,0.19,0.24,0.13,0.78,0.08,1.42,1.4,0.03,0.45,0.13,0.92,0.13,0,2.1,1.96,0.96,0.46,1.88,15.16,0.66,13,0.82,2.53,0.23,0.91,2.83,0,0,0.11,0.02,0.84,0,0,0.68,0.24,0,7.99,8.73,10.55,0.03,0.08,0.64,2.99,0.33,0.56,0.53,0.86,1.01,0.42,0.02,0,1.88,2.04,0.07,0.07,0.73,0.24,0.32,1.34,4.7,0.02,0.02,0.02,0,0,2.11,1.96,0.12,0,0,0.17,0.84,0.85,2.75,0.59,0,0.37,3.24,0.04,0.31,0.08,0.03,1.32,0,0.04,2.66,0.97,0.04,0,0.03,2.37,0.26,0.52,0.02,0.18,0.22,0.23,0,2.56
Utah 4th,UT-04,UT,Health care,Immigration,Medicaid,Medicare,Mental health,Planned Parenthood,Social security,Abortion,Islam,Property taxes,0.11,3.55,0.07,0.54,0.03,0.61,0.07,0.16,0,0.04,0.32,0,0.59,2.51,1.88,0,1.13,2.61,1.32,0.04,1.34,0,0.16,0,0,0.04,0.29,0.6,0.17,0,0.2,0.04,0.32,1.22,0.16,1.12,1.04,0.16,0.43,0,0.15,0.14,0,0.94,2.31,0.86,0.09,0.81,15.05,0.22,14.38,0.53,1.9,0.04,0.8,3.42,0,0,0,0,1.22,0,0,0.34,0.39,0,9.83,8.55,7.12,0.04,0.03,0.49,2.53,0.16,0.58,0,0.81,0.42,0.33,0,0,1.35,2.24,0,0.12,0.37,0.07,0.36,1.6,5.18,0.11,0,0,0,0.07,2.87,1.76,0.1,0.08,0.04,0,0.84,0.3,2.63,0.41,0,0.43,4.77,0,0.27,0.1,0.12,0.52,0,0,2,1.76,0,0,0,2.14,0.36,0.17,0.15,0,0.44,0.33,0,0.5
Virginia 1st,VA-01,VA,Health care,Immigration,Medicare,Medicaid,Mental health,Social security,Abortion,Property taxes,Islam,September 11 attacks,0.25,5.56,0.4,0.31,0.01,0.74,0.05,0.68,0.02,0.34,0.45,0.02,0.62,3.08,0.23,0.11,1.61,0.73,2.38,0.3,0.65,0.02,0.01,0.1,0,0,0.65,1.48,0.25,0.01,0.07,0.14,0.18,0.62,0.24,2.65,1.25,0.1,0.92,0.28,0.46,0.21,0,0.53,0.67,1.04,0.26,1.3,15.33,0.34,14.43,0.41,2.26,0.53,0.92,4.3,0,0.04,0.03,0.02,1.73,0.06,0.19,0.72,0.53,0,7.12,8.57,6.85,0.08,0.52,0.74,3.52,0.35,0.98,0.46,1.58,0.79,0.53,0.01,0,1.21,2.47,0.02,0.14,0.39,0.2,0.53,1.95,1.6,0.14,0.07,0.12,0,0.09,5.41,0.71,0.3,0,0,0.15,0.99,0.27,3.63,0.49,0,0.47,5.82,0.04,0.13,0.11,0.17,1.44,0,0.12,2.65,1.2,0.02,0,0,2.39,0.08,0.77,0.1,0.08,0.29,0.35,0,1.55
Virginia 2nd,VA-02,VA,Immigration,Health care,Medicare,Mental health,Medicaid,Property taxes,Social security,Abortion,September 11 attacks,Capital punishment,0.22,4.87,0.33,1.01,0,1.06,0.05,0.19,0.07,0.29,0.59,0.03,0.71,4.4,0.67,0.05,1.49,0.6,2.8,0.41,0.37,0.18,0.06,0.02,0,0,0.34,1.62,0.52,0,0.18,0.09,0.44,0.32,0.12,1.75,1.68,0.01,0.92,0.26,1.41,0.18,0,0.43,0.77,1.47,0.25,1.74,13.58,0.4,16.12,0.5,2.62,0.4,1.45,3.96,0,0.1,0.04,0,1.98,0,0.09,0.87,0.36,0,7.33,10.51,7.76,0.04,0.38,0.87,3.09,0.59,0.75,0.78,1.2,1.8,0.17,0,0,1.74,2.86,0.02,0.09,0.45,0.31,0.79,1.32,2.44,0.24,0.08,0.01,0,0.05,6.29,0.58,0.07,0,0,0.06,0.76,0.51,4.58,0.25,0,0.44,5.48,0.04,0.33,0.08,0.23,2.07,0,0.23,3.2,1.5,0.17,0,0,2.19,0.22,0.89,0.18,0.2,0.28,0.31,0.05,1.06
Virginia 3rd,VA-03,VA,Health care,Medicaid,Immigration,Medicare,Mental health,Property taxes,Social security,Abortion,Islam,September 11 attacks,0.08,5.68,0.25,0.53,0,1.02,0.14,0.26,0.02,0.11,0.47,0.03,0.31,3.53,0.51,0.12,1.27,0.67,1.61,0.17,0.46,0.01,0.09,0.06,0.03,0.02,0.29,1.36,0.25,0,0.24,0.14,0.15,0.48,0.11,1.67,1.48,0.04,0.52,0.13,1.16,0.08,0,0.56,0.64,0.99,0.34,0.88,16.4,0.14,11.41,0.41,2.31,0.26,0.84,3.9,0,0.03,0.04,0,1.42,0.04,0.02,0.4,0.73,0,12,10.08,9.01,0.04,0.19,0.81,2.92,0.37,0.83,0.51,2.67,2.43,0.44,0,0,2.52,2.78,0.02,0.16,0.68,0.13,0.3,2.31,2.05,0.11,0.06,0.13,0.01,0.15,6.26,0.7,0.09,0,0.03,0.07,0.7,0.09,3.74,0.56,0,0.52,5.86,0.11,0.29,0.27,0.22,1.47,0,0.05,3.41,1.14,0.17,0,0.01,2.32,0.13,0.32,0.21,0.17,0.55,0.38,0.02,1.14
Virginia 4th,VA-04,VA,Health care,Immigration,Medicaid,Mental health,Medicare,Abortion,Federal reserve system,Property taxes,Social security,Islam,0.07,6.07,0.33,0.6,0.02,1.46,0.04,0.21,0.07,0.17,0.41,0.11,0.5,3.04,0.95,0.15,1.98,0.39,3.51,0.42,0.77,0.04,0.12,0.15,0.05,0.02,0.43,1.45,0.26,0,0.16,0.17,0.29,0.49,0.35,5.71,1.34,0.04,0.65,0.46,0.7,0.39,0,0.94,0.8,1.21,0.74,0.94,23.63,1.39,17.93,0.67,3.21,0.3,1.45,4.91,0.02,0,0.04,0.02,1.52,0.02,0.06,1.37,0.24,0,14.92,10.41,12.01,0.13,0.09,0.72,2.83,0.7,0.76,0.26,1.02,0.92,0.4,0.02,0,2.92,3.48,0.05,0.25,0.73,0.24,1.06,2.64,3.78,0.13,0.04,0,0.02,0.11,5.69,1.16,0.04,0,0,0.13,0.69,0.29,3.48,0.4,0,0.53,5.49,0.11,0.44,0.3,0.44,2.12,0,0.11,4.26,0.7,0.13,0,0,2.46,0.24,0.67,0.05,0.12,0.39,0.31,0.04,1.44
Virginia 5th,VA-05,VA,Health care,Immigration,Medicare,DACA,Medicaid,Islam,Mental health,Abortion,Property taxes,Capital punishment,0.7,6.56,0.15,0.95,0.02,2.32,0.02,0.33,0.09,0.09,1.17,0.1,1.03,4.46,1.19,0,2.28,0.46,2.76,1.21,9.16,0,0.05,0,0.02,0,0.25,2.29,1.56,0,0.26,0.04,0.19,1.87,0.14,2.89,2.07,0.02,1.08,0.18,2.4,0.1,0,0.32,1.49,0.76,1.03,0.68,17.54,0.51,15.69,0.18,2.34,0.23,1.05,6.96,0,0.05,0,0,1.33,0,0,2.07,0.13,0,7.94,9.39,6.67,0.09,0.17,1.75,3.04,0.59,0.45,0.34,1.43,0.46,0.28,0.09,0,2.42,3.78,0.02,0.22,0.91,0.23,0.59,0.9,2.31,0.12,0,0.02,0,0.11,5.43,0.62,0.02,0,0,0.16,1.88,0.2,4.45,0.85,0,0.25,3.37,0.05,0.15,0.07,0.27,1.37,0,0.74,2.42,1.45,0.05,0,0,2.67,0.09,0.84,0.07,0.05,0.13,0.3,0,0.49
Virginia 6th,VA-06,VA,Health care,Immigration,Medicare,Medicaid,Mental health,Social security,Genetically modified organism,Abortion,Capital punishment,Property taxes,0.6,4.6,0.52,0.27,0.38,0.93,0.39,0.37,0.04,0.08,0.15,0.03,0.22,3.82,0.29,0.06,1.16,0.85,2.66,0.04,0.54,0.03,0.09,0.01,0.01,0.02,0.5,1.18,0.18,0,0.11,0.03,0.12,1.9,0.09,1.75,0.66,0.01,0.96,0.3,0.36,0.15,0,5.08,0.53,0.95,0.29,0.98,15.8,0.31,12.67,0.27,1.6,0.73,1.05,2.9,0,0.03,0,0,1.14,0,0.18,0.6,0.24,0,11.74,12.36,8.43,0.03,0.1,0.27,2.73,0.63,0.64,0.22,2.09,0.55,0.6,0,0.03,2.08,2.49,0.01,0.09,0.91,0.26,0.44,1.28,0.98,0.23,0.04,0.03,0.04,0.06,3.6,0.74,0.03,0,0,0.07,0.75,0.11,2.86,0.41,0,0.36,5.74,0.09,0.07,0.08,0.56,1.08,0,0.05,2.69,2.29,0.06,0,0,2.08,0.06,0.26,0.11,0.06,0.85,0.2,0,1.63
Virginia 7th,VA-07,VA,Immigration,Health care,Medicare,Nuclear power,Medicaid,Mental health,Islam,Electoral college,Property taxes,September 11 attacks,0.12,4.41,0.34,0.85,0,1.2,0.11,0.41,0.04,0.13,1.59,0.08,0.49,3.95,0.71,0.1,1.89,1.16,3.38,0.23,0.81,0.02,0.14,0.12,0,0,0.46,6.29,0.2,0,0.18,0.17,0.21,0.36,0.24,4.85,5.1,0.01,1.19,0.4,2.92,0.13,0,1.38,2.24,1.66,0.41,3.34,19.13,0.21,23.34,1.04,2.84,0.41,0.97,7.59,0.04,0.01,0.04,0,1.05,0,0.01,1.73,0.29,0,9.16,12.43,8.71,0.07,0.23,0.35,3.35,0.2,0.87,0.49,1.42,0.82,0.8,0.02,0.02,9.35,4.05,0,0.03,0.63,0.34,0.74,2.53,1.68,1.31,0.04,0.04,0,0.03,5.34,0.67,0.06,0.04,0,0.05,1.06,0.55,5.11,0.58,0,0.64,4.92,0.11,0.74,0.37,0.28,4.44,0,0.3,3.26,1.34,0.08,0,0,2.6,0.08,1.27,0.51,0.2,0.99,0.27,0.06,0.62
Virginia 8th,VA-08,VA,Immigration,Health care,Medicare,Islam,Mental health,Medicaid,Property taxes,Terrorism,Social security,United Nations,0.21,4.89,0.3,0.62,0.01,1.14,0.04,0.62,0.09,0.1,1.34,0.05,0.73,4.48,0.57,0.11,2.62,1.05,1.88,0.34,1.21,0.03,0.22,0.04,0,0.01,0.39,2.59,0.22,0,0.19,0.18,0.33,0.57,0.27,3.84,1.72,0,0.39,0.47,1,0.13,0,0.58,1.27,1.63,0.84,1.96,15.78,0.38,22.7,0.58,4.66,0.58,2.09,8.5,0,0.11,0.11,0,1.31,0,0.06,2.56,1.16,0,7.16,10.89,7.69,0.21,0.34,0.72,3.29,0.71,0.99,2.72,1.81,1.88,0.68,0.01,0,2.82,4.35,0.03,0.15,0.51,0.37,1.16,3.48,1.51,0.21,0.02,0.31,0,0.04,6.76,1.03,0.14,0,0,0.13,1.18,0.25,4.1,0.86,0,0.43,5.66,0.2,0.48,0.27,0.4,2.72,0,0.09,6.15,1.36,0.19,0,0.01,5.38,0.1,1.36,0.11,0.15,0.76,0.49,0.03,0.41
Virginia 9th,VA-09,VA,Health care,Immigration,Islam,Medicare,Medicaid,Mental health,Social security,Federal reserve system,Abortion,Capital punishment,1.22,4.47,0.04,1,0,0.8,0.04,0.26,0,0.55,0.08,0,0.4,4.34,0,0.16,2.12,1.76,3.56,0.08,0.08,0.5,0.08,0.09,0,0,0.35,1.28,0.04,0,0,0.18,0.18,0.58,0,5.88,0.38,0,1.83,0.31,0.71,0.27,0,1.78,0.57,1.41,0.21,1.52,22.26,0.39,14.54,0.18,1.67,1.41,2.5,13.4,0,0.17,0,0,2.2,0,0,0.12,0.21,0,10.63,12.67,10.03,0,0.64,1.06,2.82,0.37,0.65,0.08,0.71,0.12,0.58,0,0,2.05,2.96,0,0.35,0.29,0.47,0.74,1.98,2.36,0.08,0,0,0.04,0.04,3.69,1.06,0,0,0,0,0.82,0.04,3,0.85,0,0.29,6.48,0.27,0.29,0.74,0.5,1.5,0,0,3.46,1.3,0.04,0,0,1.89,0,0.43,0.16,0,0.62,0.08,0,1.59
Virginia 10th,VA-10,VA,Immigration,Health care,Medicare,Medicaid,Property taxes,Islam,Mental health,Social security,Abortion,United Nations,0.31,4.34,0.21,0.74,0.01,0.9,0.09,0.5,0.18,0.1,1.52,0,0.74,3.33,0.54,0.05,1.28,1.23,1.8,0.36,1.12,0.01,0.18,0.11,0,0.02,0.45,2.29,0.25,0.03,0.19,0.17,0.2,0.73,0.12,3.17,1.49,0.04,0.42,0.19,1.1,0.07,0,0.66,1.49,1.66,0.75,1.58,18.34,0.57,19.45,0.6,3.02,0.53,1.65,6.97,0.01,0.03,0,0,1.28,0.1,0.05,1.56,0.34,0,7.81,9.69,6.03,0.11,0.24,0.61,3.05,0.39,0.93,0.71,1.26,1.17,0.16,0.01,0.01,3.01,3.63,0.01,0.19,0.74,0.18,0.78,2.74,1.13,0.11,0,0.35,0,0.03,7.32,1.05,0.02,0,0,0.06,0.76,0.27,3.46,1.02,0,0.35,4.65,0.07,0.45,0.11,0.29,2.57,0,0.03,2.92,0.94,0.09,0,0.02,4.22,0.09,0.56,0.13,0.13,0.46,0.6,0.02,0.38
Virginia 11th,VA-11,VA,Immigration,Health care,Medicare,Medicaid,Islam,Mental health,Property taxes,Social security,Terrorism,Pensions,0.39,4.46,0.29,0.52,0.05,1.24,0.05,0.6,0.06,0.08,1.34,0.02,0.76,4.07,0.75,0.12,1.88,0.92,1.86,0.25,1.08,0,0.1,0.12,0,0.01,0.31,3.11,0.26,0.05,0.34,0.17,0.4,0.48,0.31,3.93,0.68,0.09,0.62,0.33,0.74,0.17,0,0.6,0.96,1.5,0.71,1.49,15,0.21,18.03,0.5,3.6,0.91,2.67,7.57,0,0.11,0.11,0,1,0,0.01,0.99,0.54,0,7.64,8.55,7.41,0.03,0.49,0.7,3.26,0.16,1.05,1.17,1.54,1.94,0.41,0.02,0.06,2.82,3.78,0.02,0.14,0.97,0.46,0.9,4.75,1.63,0.35,0.04,0.18,0,0.19,7.31,0.68,0.13,0,0.03,0.06,0.72,0.25,4.56,1.29,0,0.4,6.12,0.17,0.32,0.35,0.37,1.82,0,0.05,5.4,1.33,0.27,0,0,4.01,0.07,0.69,0.13,0.19,0.15,0.28,0.01,0.38
Vermont At-Large,VT-AL,VT,Health care,Mental health,Medicare,Immigration,Medicaid,Social security,Minimum wage,Common core,Planned Parenthood,Income tax,2.18,2.59,0.24,0.1,0,1.05,0,0,0.1,0.09,0.59,0.06,0.73,2.06,0.29,0.41,2.5,5.42,1.2,0.16,0.15,0,0.03,0.03,0,0,0.52,1.01,0.95,0,0.1,0.18,1.03,0.03,0.17,1.04,1.17,0.08,0.12,0.03,0.18,0.5,0,1.5,0.81,1.17,0.3,1.85,22.43,0.65,10,0.72,4.25,0.54,1.35,3.41,0,0,0,0,1.57,0,0,3.46,0.7,0,7.89,10.67,10.9,0.1,0.99,0.47,6.43,0.28,0.24,0.03,0.19,0.64,0.23,0,0,1.4,2.55,0.08,0.03,1.44,0,0.67,2.78,4.78,0,0,0,0,0,2.07,1.61,0,0,0,0,0.51,0.08,4.11,0.48,0,0.19,7.63,0,0.17,0.03,0.09,1.59,0,0,1.77,1.55,0.03,0,0,2.26,0.03,0.59,0.06,0.03,0,0.12,0.09,0.83
Washington 1st,WA-01,WA,Immigration,Health care,Medicare,Property taxes,Mental health,Social security,Minimum wage,Climate change,Islam,Income tax,0.38,3.71,0.19,0.66,0,0.84,0.01,0.44,0.09,0.25,0.3,0,0.85,3.02,0.51,0.11,4.37,2.12,1.06,0.25,0.8,0.05,0.08,0,0,0.01,0.11,1.29,0.2,0,0.53,0.09,0.34,0.65,0.18,1.19,0.72,0.01,0.32,0.08,0.12,0.41,0,1.67,0.73,1.31,0.35,0.97,13.03,0.3,15.7,0.44,4.12,0.58,1.17,4.13,0,0.03,0,0,0.87,0.02,0.01,0.39,0.32,0,2.53,10.28,6.93,0.1,0.15,0.61,4.7,0.37,0.76,0.18,0.68,0.93,0.68,0.01,0,2.91,2.35,0,0.01,0.54,0.19,0.76,2.32,3.75,0.18,0.01,0.04,0,0.06,7.39,1.58,0.09,0.01,0,0.1,0.89,0.08,3.27,1.6,0,0.19,5.27,0.09,0.19,0.1,0.47,1.46,0,0.07,3.15,1.82,0.18,0,0.01,2.76,0.14,1.26,0.27,0.08,0.53,0.35,0.05,0.72
Washington 2nd,WA-02,WA,Immigration,Health care,Medicare,Mental health,Minimum wage,Social security,Property taxes,Planned Parenthood,Islam,Abortion,0.14,3.86,0.06,0.61,0,1.04,0.06,0.18,0.06,0.29,0.31,0.02,0.72,3.11,0.5,0.02,3.45,2.03,1.21,0.31,1.46,0,0.02,0.08,0,0.02,0.11,3.82,0.33,0,0.53,0.06,0.34,0.7,0.25,0.85,0.74,0.04,0.73,0,0.53,0.42,0,0.66,0.77,1.73,0.13,0.97,14.38,0.45,16.79,0.68,3.75,0.27,0.89,4,0,0,0,0,0.93,0.02,0,0.38,0.45,0,3.64,8.68,7.71,0.12,0.21,0.48,6.64,0.17,0.66,0.29,0.26,1.05,0.45,0.17,0,1.17,2.72,0.02,0.16,0.4,0.29,0.3,2.19,4.14,0.09,0.02,0,0.02,0.02,4.76,1.35,0.16,0,0.19,0.1,0.57,0.24,3.21,1.44,0,0.56,5.55,0.04,0.12,0.04,0.16,1.48,0,0.1,2.75,1.44,0.15,0,0,1.35,0.02,1.37,0.16,0.1,0.22,0.37,0,0.87
Washington 3rd,WA-03,WA,Immigration,Health care,Medicare,Minimum wage,Mental health,Property taxes,Islam,Social security,Common core,Abortion,0.29,4.52,0.16,1.42,0.01,0.56,0.25,0.44,0.06,0.15,0.69,0,0.84,2.96,1.08,0.13,1.58,4.81,1.68,0.25,0.95,0.01,0.11,0.22,0,0.01,0.34,1.04,0.65,0,0.14,0.33,0.36,1.43,0.14,0.9,1.25,0.1,0.72,0.2,0.44,0.05,0,0.96,0.8,1.69,0.16,1.8,11.6,0.42,18.89,1.84,3.44,0.55,1.43,5.57,0,0.08,0,0,1.44,0,0.02,0.79,0.7,0,3.87,10.32,6.62,0.06,0.42,0.16,7.98,0.27,0.65,0,0.45,0.83,0.31,0.05,0,2.94,2.79,0,0.37,0.49,0.14,0.32,2,2.2,1.51,0.01,0,0,0.01,6.1,1.49,0.24,0,0,0.03,0.82,0.2,3.89,1.68,0,0.62,5.5,0.01,0.68,0.11,0.15,1.96,0,0.01,3.29,2.2,0.04,0,0,1.99,0.17,1.12,0.09,0.16,0.24,0.31,0,0.88
Washington 4th,WA-04,WA,Health care,Immigration,Mental health,Abortion,Minimum wage,Medicare,Planned Parenthood,Nuclear power,September 11 attacks,Common core,0.56,9.12,0.82,0.66,0,1.34,0,0.62,0,0.6,0.27,0,0.63,1.98,1.25,0,0.68,6.88,1,0.23,3.13,0,0.12,0,0,0,0.4,5.95,0,0,0.25,0.47,0.26,0.79,0.06,1.25,3.34,0,0.17,0.27,0.79,0.06,0,0.06,0.65,1.04,0.06,2.81,17.09,0,16.42,0.45,1.83,1.05,0.96,4.89,0,0,0,0,0.37,0,1.03,1.18,0.38,0,2.67,7.31,9.8,0.25,0,0,7.32,0,1.14,0.27,0.32,1.14,0.11,0,0,7.14,0.62,0.26,0,0.12,0.53,0.17,1.39,7.29,0.33,0,0,0,0.32,3.32,0.76,0,0,0,0.12,1.31,0,6.89,1.65,0,0.06,4.82,0,0,0,4.13,1.23,0,0.12,2.06,1.17,0,0,0.06,2.29,0,0.23,0.12,0.77,0.57,0,0,0.12
