District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
Texas 11th,TX-11,TX,Medicare,Health care,Immigration,Medicaid,Social security,Mental health,Abortion,September 11 attacks,Income tax,Property taxes,0.13,5.08,0.1,0.44,0.02,0.59,0.02,0.41,0.02,0.1,0.65,0,0.33,1.97,0.57,0.2,0.95,0.76,1.26,0.04,0.61,0,0.02,0.02,0.02,0.02,0.17,2.31,1.25,0,1.85,0.04,0.11,0.68,0.06,1.41,1.06,0.02,0.63,0.51,0.41,0.04,0,0.37,0.87,1.37,0.37,0.68,9.82,3.06,9.06,0.11,3.18,0.36,1.16,1.52,0,0.09,0,0,2.02,0,0,0.41,0.12,0,7.59,10.12,5.41,0.06,0.36,0.36,2.25,0.93,1,0.29,0.48,0.43,0.39,0,0,2.27,1.64,0.02,0.23,0.36,0.08,0.09,1.34,1.36,0.27,0.09,0.02,0.02,0.13,3.16,0.61,0,0,0,0.06,1,0.08,3.3,0.3,0,0.13,7.25,0.04,0.3,0.16,0.11,1.42,0,0.06,1.6,1.31,0.16,0,0,1.16,0.16,0.52,0.27,0.04,0.21,0.19,0,0.77
Texas 12th,TX-12,TX,Health care,Immigration,Medicaid,Medicare,Social security,Mental health,Abortion,September 11 attacks,Nuclear power,Property taxes,0.39,4.64,0.13,0.3,0.01,0.51,0.05,0.19,0.76,0.12,0.17,0.02,0.17,2.27,1.81,0.04,1.11,0.19,2.11,0.09,1.52,0.05,0.1,0.02,0,0.01,0.15,0.96,0.48,0,0.1,0.06,0.08,0.68,0.04,2.37,0.92,0.01,1.41,2.07,0.53,0.06,0,0.44,0.71,0.6,0.26,0.39,12.2,0.41,11.58,0.53,1.87,0.13,0.54,3.41,0,0.01,0.01,0,2.06,0.01,0.03,0.3,1.94,0,10.51,7.66,5.37,0.05,0.08,0.2,2.32,0.3,0.56,0.1,0.25,0.48,0.96,0.02,0,4.23,3.07,0.02,0.41,0.32,0.08,0.11,0.85,1.53,0.49,0.01,0,0.01,0.04,3.83,0.81,0.04,0,0.01,0.02,0.32,0.07,4.52,0.18,0,0.18,5.4,0.02,0.08,0.09,0.14,2.07,0,0.04,0.85,1.35,0.05,0,0,1.18,0.03,0.58,0.03,0.04,0.08,0.14,0,1.34
Texas 13th,TX-13,TX,Health care,Immigration,Medicare,Medicaid,Social security,Abortion,Mental health,Legality of cannabis,September 11 attacks,Capital punishment,0.06,5.81,0.22,0.42,0,1.39,0,0.26,0,0.12,0.25,0,0.16,2.67,0.46,0.17,1.21,0.66,1.29,0.12,0.69,0,0.12,0.02,0,0,0.5,1.56,0.93,0,0.23,0.1,0.17,0.75,0.05,1.25,1.13,0.1,0.38,0.21,0.19,0.09,0,1.18,0.51,1.12,0.68,0.72,18.05,2.26,12,0.48,2.58,0.44,1,2.37,0,0.02,0.08,0,3.18,0.04,0,0.62,1.99,0,7.33,9.25,5.13,0.04,0.12,0.47,1.95,0.42,1.1,0.35,0.27,0.64,0.38,0,0,1.3,1.26,0.08,0,0.64,0.08,0.07,1.5,1.02,0.13,0.08,0,0.03,0.09,2.65,0.63,0.04,0,0,0.04,0.57,0.15,3.03,0.27,0,0.43,6.31,0.02,0.06,0.08,0.25,1.78,0,0.1,2.37,1.3,0.1,0,0.05,1.25,0.09,0.7,0.06,0.04,0.19,0.26,0.02,1.82
Texas 14th,TX-14,TX,Health care,Medicare,Immigration,Social security,Medicaid,Abortion,Mental health,September 11 attacks,Islam,Property taxes,0.24,4.8,0.38,0.47,0.03,0.39,0.12,0.36,0,0.11,0.18,0.03,0.4,2.88,0.87,0.14,0.96,0.38,1.2,0.31,0.73,0,0.03,0.03,0,0,0.17,1.02,0.67,0,0.37,0.03,0.17,0.47,0.03,1.71,0.66,0.03,0.26,0.6,0.28,0.08,0,0.25,0.47,1.27,0.22,0.9,14.71,0.87,9.45,0.17,2.1,0.11,1.12,3.57,0,0,0,0,2.04,0.03,0,0.57,0.46,0,5.12,10.78,4.55,0,0.14,0.5,1.93,1.19,0.76,0.06,0.17,0.74,0.11,0,0,1.11,1.87,0.08,0.06,0.41,0.11,0.06,1.55,0.9,0.03,0,0.11,0.03,0.03,3.23,0.8,0.08,0,0,0.12,0.55,0.11,3.62,0.14,0,0.59,7.54,0.53,0.27,0.03,0.09,1.92,0,0,1.97,1.32,0,0,0,1.08,0.03,0.84,0.14,0.17,0.22,0.27,0,1.38
Texas 15th,TX-15,TX,Immigration,Health care,Medicare,United Nations,Abortion,Medicaid,Social security,Islam,September 11 attacks,Mental health,0.1,6.78,0.32,0.84,0,1.11,0.21,0.56,0.01,0.02,0.25,0.01,0.58,1.6,0.64,0.01,1.12,0.33,0.78,0.2,1.52,0,0.04,0,0,0,0.2,1.87,0.49,0,0.28,0.14,0,0.68,0.01,0.92,0.77,0.03,0.48,0.29,0.38,0.06,0,0.35,0.78,1.55,0.27,0.32,12.74,0.6,13.84,0.23,2.04,0.31,0.87,4.4,0,0.02,0.02,0,1.07,0.01,0,0.29,0.22,0,5.79,7.5,3.92,0.18,0.01,1.02,2.56,0.71,0.95,0.1,0.73,0.5,0.2,0,0,1.54,1.92,0,0.1,0.68,0.19,0.06,2.12,1.7,0.48,0,0.01,0.02,0.09,3.64,0.51,0.01,0,0.01,0.02,0.67,0.25,4.36,0.47,0,0.46,5.11,0.25,0.18,0.08,0.11,2.2,0,0.02,2.34,1.7,0.05,0,0,6.87,0.02,0.93,0,0.02,0.42,0,0,0.99
Texas 16th,TX-16,TX,Health care,Immigration,Medicare,Medicaid,Islam,Mental health,Abortion,Social security,Property taxes,Minimum wage,0.05,5.63,0.29,0.36,0.01,1.25,0.16,0.38,0.01,0.05,0.37,0,0.27,2.38,1.01,0.19,1.37,0.44,1.61,0.26,0.88,0.01,0.32,0.07,0,0.01,0.18,1.62,0.35,0,0.15,0.25,0.1,0.71,0.12,1.34,3.55,0,0.26,0.31,0.67,0.12,0,0.99,2.11,1.87,1.09,0.61,16.73,0.67,16.21,0.52,2.08,0.34,1.26,7.93,0.04,0.01,0.02,0.01,1.62,0.05,0.02,1.63,0.24,0,9,10.07,6.78,0.21,0.15,0.51,3.77,1.34,0.91,0.17,0.4,0.68,0.23,0.01,0,0.82,1.83,0,0.01,0.35,0.03,0.11,1.96,1.67,0.19,0,0.02,0.05,0.07,3.94,0.33,0.07,0.01,0,0.01,0.58,0.08,2.74,0.49,0,0.48,4.45,0.05,0.13,0.11,0.19,1.34,0,0.02,2.44,1.02,0.09,0,0,2.49,0.06,1.01,0.1,0.12,0.35,0.21,0.02,1.28
Texas 17th,TX-17,TX,Health care,Immigration,Medicare,Social security,Abortion,Income tax,Mental health,Medicaid,Tariff,Capital punishment,0.39,5.28,0.74,0.6,0.03,1.72,0.05,0.39,0.03,0.03,0.29,0.01,0.32,3.18,0.92,0.06,2.02,0.48,1.34,0.69,0.96,0.02,0.19,0.01,0.26,0.01,0.17,1.41,1.03,0,0.19,0.04,0.11,0.56,0,2.2,0.96,0.02,0.43,0.71,0.27,0.36,0,1.19,0.83,1.36,0.24,0.41,12.13,1.21,11.46,0.17,4.85,0.49,1.33,3.03,0,0.01,0.01,0.02,1.87,0,0.02,1.33,0.48,0,4.03,6.63,4.45,0.14,0.19,0.4,2.81,0.94,1.18,0.21,0.23,0.63,0.37,0.01,0.01,2.63,1.51,0.03,0.06,0.38,0.24,0.44,1.74,2.2,0.59,0.01,0.11,0,0.04,2.62,0.83,0.04,0.01,0.01,0.03,0.44,0.07,2.15,0.63,0,0.21,5.68,0.03,0.18,0.07,0.18,3.21,0,0.06,1.63,1.33,0.09,0,0.01,2.23,0.1,1.13,0.16,0.44,0.06,0.45,0.01,1.94
Texas 18th,TX-18,TX,Immigration,Health care,Medicare,Medicaid,Islam,Abortion,Social security,Mental health,Property taxes,Minimum wage,0.03,5.19,0.22,0.55,0.02,0.87,0.05,0.26,0.05,0.15,0.36,0.01,0.38,2.11,0.99,0.12,1.38,0.4,0.75,0.29,1.49,0.01,0.26,0.04,0.01,0.02,0.2,1.06,0.43,0.01,0.23,0.1,0.19,0.44,0.09,1.65,0.81,0.03,0.33,0.27,0.25,0.14,0,0.7,0.64,1.03,0.42,0.6,13.72,1.27,15.35,0.45,2.51,0.2,0.96,5.54,0.01,0.02,0.03,0,1.58,0.02,0.04,0.62,0.31,0,5.86,7.4,4.57,0.11,0.12,0.3,2.71,0.83,0.98,0.16,0.42,0.58,0.25,0.01,0,1.41,1.79,0.03,0.17,0.74,0.13,0.19,1.75,2.38,0.18,0.02,0.01,0.03,0.09,3.47,0.61,0.05,0,0.03,0.05,0.67,0.19,2.43,0.36,0,0.3,4.72,0.06,0.14,0.1,0.14,1.77,0,0.07,1.5,0.94,0.09,0,0.01,2.01,0.08,0.93,0.12,0.07,0.18,0.24,0.02,0.77
Texas 19th,TX-19,TX,Capital punishment,Social security,Immigration,Medicare,Medicaid,Global warming,Mental health,Income tax,Abortion,Health care,3.37,3.56,0,0,0,0,0,1.35,0,0,2.77,0,1.41,69.24,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0,0,0,0,2.15,0,0,1.33,0,6.39,0,0,3.5,0,12.55,0,3.68,0,0,0,0,0,0,0,1.34,0,0,3.41,0,0,9.4,11.06,4.1,0,0,0,1.38,0,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,1.35,0,0,0,0,0,0,0,0,0,0,0,15.13,0,0,0,0,0,0,0,1.33,2.7,0,0,0,1.35,0,0,0,0,0,0,0,0
Texas 20th,TX-20,TX,Immigration,Health care,Medicare,Medicaid,Abortion,Social security,United Nations,Mental health,Property taxes,Minimum wage,0.57,7.07,0.57,0.28,0,0.56,0,0,0,0.28,0.29,0,0.6,2.6,0.9,0.29,1.76,0.59,0.59,0,1.2,0,0,0,0,0,0,1.18,0.3,0,0.6,0,0,0,0,1.41,1.76,0,0.58,0.57,0,0.29,0,0,0.84,1.15,0,0.59,11.81,0,23.34,0.29,1.5,0,1.13,3.08,0,0,0,0,2.53,0,0,0.28,0,0,8.87,10.96,3.71,0,0,0.58,3.16,0.29,1.5,0,1.71,0.29,0,0,0,1.96,1.14,0,0,0.84,0,0,1.44,3.08,0,0,0,0,0.29,3.38,1.76,0.29,0,0.28,0,0.57,0,3.11,0.29,0,0.85,6.69,0,0,0,0,1.44,0,0,1.94,1.13,0,0,0,4.51,0.3,0.84,0.58,0.28,0,0.3,0,0.85
Texas 21st,TX-21,TX,Immigration,Health care,Medicare,Medicaid,Social security,Abortion,Property taxes,Mental health,Islam,September 11 attacks,0.28,5.45,0.28,0.56,0.09,0.72,0.03,0.16,0.02,0.15,0.32,0.02,0.74,2.23,1.19,0.13,2.83,0.33,0.7,0.13,1.07,0,0.28,0.01,0,0,0.25,1.03,0.52,0,0.28,0.13,0.16,0.44,0.05,2.06,0.84,0.02,0.45,0.42,0.06,0.22,0,0.3,0.92,1.41,0.12,0.59,14.78,0.91,15.21,0.2,2.34,0.18,1.53,3.97,0,0.01,0.01,0,1.95,0.01,0.01,0.71,0.4,0,6.69,11.01,5.17,0.12,0.22,0.36,2.19,0.56,1.13,0.47,1.01,0.73,0.2,0.01,0,1.74,1.82,0.01,0.47,0.65,0.13,0.2,1.48,2.2,0.06,0,0,0,0.13,5.35,1.75,0.11,0,0.1,0.02,0.56,0.07,3.45,0.48,0,0.39,6.23,0.03,0.2,0.04,0.07,1.63,0,0.03,1.59,0.89,0.19,0,0.01,3.45,0.14,1.44,0.22,0.13,0.14,0.42,0.01,0.67
Texas 22nd,TX-22,TX,Health care,Immigration,Medicare,Islam,Social security,Medicaid,Mental health,Abortion,Property taxes,September 11 attacks,0.46,4.22,0.19,0.32,0.04,0.99,0.05,0.16,0.02,0.06,0.33,0.04,0.29,1.6,0.85,0.02,1.22,0.29,0.57,0.17,0.86,0.08,0.06,0.02,0,0,0.09,0.9,0.6,0,0.67,0.09,0.23,0.56,0.05,1.31,1.1,0.02,0.23,0.77,0.5,0.12,0,1.74,0.95,1.03,0.29,0.51,13.86,0.76,13.01,0.68,2.24,0.55,0.89,6.84,0,0,0,0,1.08,0,0.02,1.08,0.16,0,4.34,11.22,4.3,0.09,0.08,0.36,2.58,1.2,1.07,0.27,0.19,0.42,0.33,0,0,1.78,2.26,0.02,0.07,0.76,0.11,0.12,1.8,1.56,0.02,0,0,0,0.25,3.84,1.13,0.04,0.02,0,0.22,0.58,0.2,3.53,0.26,0,0.19,5.77,0.02,0.29,0.1,0.08,2.34,0,0.07,1.46,0.79,0.28,0,0.03,2.09,0.1,0.6,0.25,0.13,0.16,0.12,0,0.65
Texas 23rd,TX-23,TX,Health care,Immigration,Islam,Medicare,Medicaid,Mental health,First amendment,Abortion,Social security,Property taxes,0.08,5.3,0.26,0.16,0,1.49,0.27,0.25,0,0,0.34,0,0.35,2.38,1.13,0.25,1.54,0.43,2.25,0.27,0.88,0,0.27,0.09,0,0,0.17,2.32,0.44,0,0.09,0.17,0.09,0.5,0.17,1.4,5.92,0,0.26,0.25,0.93,0.17,0,1.24,3.54,2.44,1.71,0.6,20.99,0.77,14.9,0.43,2.11,0.34,1.48,12.8,0.08,0,0,0,1.64,0.09,0,1.97,0.25,0,11.39,11.67,8.17,0.17,0.17,0.42,3.62,1.88,1.04,0.09,0.33,0.5,0.17,0,0,0.82,1.85,0,0,0.24,0,0.08,1.86,1.23,0.17,0,0,0,0.08,4.46,0.26,0,0,0,0,0.41,0.08,2.89,0.67,0,0.59,4.62,0,0.16,0.08,0.26,1.25,0,0,3.16,0.58,0.09,0,0,2.9,0.09,1.07,0.09,0.17,0.41,0.18,0,1.5
Texas 24th,TX-24,TX,Immigration,Health care,Medicare,Social security,Medicaid,Abortion,Property taxes,Islam,Mental health,September 11 attacks,0.19,6.32,0.31,0.15,0,0.78,0,0.66,0,0.28,0.61,0,0.53,2.68,1.23,0.2,1.56,0.13,1.6,0.32,0.9,0,0.21,0.08,0,0.16,0.35,1.33,0.92,0,0.31,0.08,0.23,0.45,0.08,2.56,0.48,0,0.4,0.07,0,0,0,1.39,0.22,1.74,0.89,0.45,16.06,0.58,17.2,1.04,3.09,0.07,0.99,4.81,0,0,0,0,2.41,0.08,0,0.52,0.91,0,6.98,13.63,4.43,0.59,0.29,0.28,1.78,0.2,1.31,0,0,0.91,0.25,0,0,1.23,2.45,0,0,0.72,0.12,0.19,1.89,1.92,0.33,0,0,0,0,6.05,0.2,0.08,0,0,0.16,0.24,0.39,3.83,0.12,0,0.74,8.19,0,0,0.08,0.47,1.57,0,0,1.58,1.61,0,0,0,1.96,0,1.81,0.78,0.27,0,0.21,0.12,0.42
Texas 25th,TX-25,TX,Health care,Mental health,Abortion,Terrorism,Immigration,September 11 attacks,Social security,Medicare,Property taxes,Medicaid,0.32,8.93,0.19,0.16,0,0.65,0,0,0,0.16,0.17,0,0.18,2.88,0.52,0.67,0.86,0.52,2.24,0.18,0.86,0,0,0,0,0.17,0.33,0.86,0,0,0,0,0,0.17,0.34,1.31,0.34,0.17,0.34,0.33,0,0.17,0,0,0.33,0.5,0.33,0.17,14.49,0.34,6.35,0,1.75,1.51,1.31,2.12,0,0,0,0,1.3,0,0,0.81,0.66,0,3.26,4.4,12.27,0.17,0.52,2.18,3.02,0.33,1.22,0.52,1.16,3.17,0.17,0,0,1.15,0.67,0,0,0.16,0,0.49,1.85,1.8,0,0,0,0,0,4.27,0.51,0,0,0,0,0.66,0.34,6.27,0.5,0,0.17,5.96,0,0,0,0.35,1.85,0,0,8.65,1.64,0,0,0,0.82,0,0.49,0.34,0.5,0.16,0.18,0.34,2.31
Texas 26th,TX-26,TX,Health care,Medicare,Immigration,Social security,Mental health,Abortion,Property taxes,Islam,Medicaid,United Nations,0.21,5.5,0.37,0.59,0.11,1.45,0.01,0.51,0.01,0.12,0.73,0,0.79,2.35,1.09,0.13,1.63,0.7,0.89,0.16,1.22,0.03,0.36,0.08,0,0,0.36,1.01,1.08,0,0.25,0.1,0.4,0.77,0.05,1.56,1.22,0,0.34,0.19,0.24,0.19,0,1,0.71,1.48,0.58,0.51,15.99,1.63,11.24,0.31,2.48,0.47,1.32,4.61,0.01,0,0,0,1.96,0,0,0.58,0.58,0,4.19,11.35,6.17,0.05,0.16,0.6,2.78,1.07,1.76,0.24,0.43,2.9,0.32,0,0.07,2.99,2.03,0.03,0.09,0.41,0.34,0.45,1.66,2.22,0.06,0,0,0.01,0.09,5.31,0.96,0.01,0,0.01,0.06,0.73,0.12,3.31,0.21,0,0.75,6.92,0.11,0.22,0.14,0.13,1.42,0,0.16,2.11,1.3,0.13,0,0.03,3.85,0.09,1.43,0.18,0.09,0.77,0.14,0,0.83
Texas 27th,TX-27,TX,Immigration,Health care,Medicare,Medicaid,Social security,Abortion,Mental health,Global warming,Planned Parenthood,Property taxes,0.04,5.4,0.6,0.33,0.02,1.05,0,0.53,0.04,0.37,0.18,0,0.23,2.13,1.32,0.07,2.56,0.25,1.63,0.12,0.91,0.02,0.12,0.02,0,0.02,0.31,1.1,0.65,0.02,0.32,0.18,0.14,0.75,0.07,1.29,0.53,0,0.52,0.11,0.09,0.09,0,0.75,0.44,3.46,0.3,0.81,10.68,0.99,12.45,0.25,2.64,0.13,1.2,2.07,0,0.02,0.04,0,2.09,0.07,0,0.41,0.26,0,8.09,9.15,4.72,0.11,0.09,0.25,2.42,0.41,0.74,0.21,0.27,0.47,0.58,0,0,1.03,2.23,0.04,0.09,0.63,0.04,0.15,1.3,2.77,0.25,0,0,0,0.06,2.69,0.7,0,0.02,0.02,0.07,0.86,0.17,2.66,0.27,0,0.4,5.89,0.07,0.09,0,0.02,0.78,0,0,1.46,1.38,0.14,0,0,1.03,0.05,0.9,0.07,0.07,0.02,0.12,0,0.9
Texas 28th,TX-28,TX,Immigration,Health care,Medicare,Medicaid,Abortion,September 11 attacks,United Nations,Mental health,Social security,Income tax,0.57,7.41,0.05,2.01,0,0.97,0,2.51,0,1.25,0.11,0,0.05,2.08,0.17,0.05,2.25,0.5,0.27,0,2.91,0,0.22,0,0,0,0.21,0.11,0.22,0,0.06,0,0,0.6,0,1.1,1.6,0.05,0.05,1.12,0.92,0.65,0,0.32,1.12,1.67,0.05,1.48,12.56,0.76,21.38,1.72,2.92,0.53,0.89,2.19,0,0,0.33,0,0.52,0,0.05,0.16,0.21,0,8.68,8.94,3.13,0,0.34,0.27,2.15,0.16,0.73,0.06,0.11,0.81,0,0.05,0,1.49,2.27,0,0,0.31,0.27,0.21,1.35,0.94,0.05,0,0,0,0,1.89,0.21,0,0,0,0,2.23,0.05,5.74,0.16,0,0.48,3.11,0,0,0,0.05,1.77,0,0,2.71,0.73,0,0,0,3.21,0,1,0,0.38,0.8,0.06,0,0.31
Texas 29th,TX-29,TX,Immigration,Health care,Medicare,Medicaid,Islam,Abortion,Social security,Mental health,Property taxes,Minimum wage,0.03,5.19,0.22,0.55,0.02,0.87,0.05,0.26,0.05,0.15,0.36,0.01,0.38,2.11,0.99,0.12,1.38,0.4,0.75,0.29,1.49,0.01,0.26,0.04,0.01,0.02,0.2,1.06,0.43,0.01,0.23,0.1,0.19,0.44,0.09,1.65,0.81,0.03,0.33,0.27,0.25,0.14,0,0.7,0.64,1.03,0.42,0.6,13.72,1.27,15.35,0.45,2.51,0.2,0.96,5.54,0.01,0.02,0.03,0,1.58,0.02,0.04,0.62,0.31,0,5.86,7.4,4.57,0.11,0.12,0.3,2.71,0.83,0.98,0.16,0.42,0.58,0.25,0.01,0,1.41,1.79,0.03,0.17,0.74,0.13,0.19,1.75,2.38,0.18,0.02,0.01,0.03,0.09,3.47,0.61,0.05,0,0.03,0.05,0.67,0.19,2.43,0.36,0,0.3,4.72,0.06,0.14,0.1,0.14,1.77,0,0.07,1.5,0.94,0.09,0,0.01,2.01,0.08,0.93,0.12,0.07,0.18,0.24,0.02,0.77
Texas 30th,TX-30,TX,Health care,Immigration,Medicare,Medicaid,Property taxes,Social security,Abortion,Mental health,Islam,Income tax,0.02,4.85,0.22,0.49,0,0.75,0.07,0.42,0.05,0.21,0.49,0.02,0.47,1.69,1.24,0.09,1.14,0.45,0.71,0.47,1.68,0.04,0.19,0.03,0,0,0.27,1,0.49,0,0.17,0.09,0.24,0.29,0.1,2.76,0.55,0.03,0.22,0.21,0.2,0.1,0,0.63,0.41,0.82,0.45,0.54,16.28,0.64,13.41,0.35,3.05,0.22,1.02,3.11,0.01,0.02,0.03,0,1.68,0.01,0.03,0.58,0.29,0,6.66,10.03,4.53,0.08,0.14,0.29,2.39,0.65,0.9,0.17,0.44,0.6,0.19,0.01,0,1.01,1.81,0.01,0.07,0.66,0.1,0.17,1.86,2.24,0.1,0.03,0.02,0,0.05,5.39,0.94,0.05,0.01,0,0.04,0.75,0.13,2.63,0.33,0,0.25,5.26,0.05,0.13,0.13,0.19,1.86,0,0.03,1.42,0.92,0.09,0,0.01,1.75,0.11,1.22,0.06,0.06,0.2,0.35,0,1.24
Texas 31st,TX-31,TX,Health care,Immigration,Medicare,Islam,Mental health,Social security,Abortion,Property taxes,Medicaid,September 11 attacks,0.2,6.2,0.18,1.02,0.13,1.35,0.11,0.44,0.07,0.22,0.33,0,0.4,2.71,1.1,0.24,1.87,0.57,1.24,0.25,0.48,0,0.15,0.05,0,0.03,0.32,0.89,0.76,0.02,0.33,0.13,0.23,0.53,0.11,2.05,1,0.03,0.42,0.25,0.2,0.26,0,0.95,0.76,2.27,0.36,1.15,12.83,0.66,11.73,0.41,2.26,0.47,1.27,8.83,0,0.04,0.02,0.01,1.91,0.04,0,0.67,0.24,0,4.9,9.09,7.12,0.08,0.32,0.67,2.46,0.81,1.38,0.27,0.48,1.02,0.36,0.01,0,2.34,1.55,0.01,0.07,0.49,0.09,0.37,1.5,1.66,0.26,0.02,0.01,0.01,0.04,5.16,0.49,0.1,0.01,0,0.04,0.63,0.13,3.71,0.44,0,0.33,6.87,0.1,0.19,0.11,0.17,1.47,0,0.09,2.88,1.51,0.14,0,0.01,2.2,0.1,1.03,0.1,0.18,0.16,0.25,0.08,0.78
Texas 32nd,TX-32,TX,Health care,Medicare,Immigration,Medicaid,Islam,Social security,Mental health,Abortion,Property taxes,Income tax,0.06,5.05,0.09,0.78,0.06,0.63,0,0.41,0.03,0.22,0.38,0,0.55,2.21,0.76,0.09,2.15,0.49,1.69,0.66,1.39,0,0.14,0.07,0,0.03,0.53,1.36,0.65,0.03,0.13,0.07,0.26,0.28,0.29,2.6,1.15,0.09,0.42,1,0.48,0.06,0,0.9,0.68,1.36,0.58,0.48,19.88,0.51,12.49,0.32,3.21,0.28,1.43,7.34,0.03,0.03,0.03,0,1.98,0,0,0.68,0.47,0,7.67,18.12,5.43,0.13,0.13,0.32,2.13,0.67,1.02,0.23,0.94,0.85,0.42,0,0,2.26,2.72,0,0.12,0.68,0.31,0.28,1.91,2.31,0.19,0,0.09,0,0,4.25,0.45,0.06,0.03,0,0,0.68,0.28,2.49,0.28,0,0.38,5.76,0.06,0.18,0.1,0.26,2.54,0,0.19,1.69,1.18,0.1,0,0,2.17,0.2,1.15,0.06,0.13,0.09,0.3,0,1.19
Texas 33rd,TX-33,TX,Health care,Immigration,Medicare,Medicaid,Islam,Property taxes,Social security,Abortion,Federal reserve system,Mental health,0.01,4.15,0.08,0.75,0.03,0.9,0.13,0.32,0.07,0.12,0.29,0,0.49,2.45,1.12,0.08,0.93,0.39,0.8,0.51,1.31,0,0.13,0.01,0,0,0.35,0.67,0.39,0,0.13,0.22,0.16,0.44,0.11,3.89,0.53,0.08,0.36,0.18,0.18,0.1,0,0.88,0.48,0.92,0.39,1.05,20.85,0.64,14.52,0.71,3.28,0.39,0.89,6.93,0,0.01,0,0.04,1.79,0,0.01,0.67,0.53,0,7.47,10.76,3.46,0.08,0.19,0.31,2.32,0.51,0.8,0.2,0.76,0.71,0.24,0.04,0,1.18,1.81,0.01,0.07,0.9,0.1,0.26,3.25,1.43,0.14,0.04,0.01,0,0.01,5.74,0.94,0.03,0.01,0.09,0.06,1.18,0.01,2.56,0.64,0,0.42,4.99,0.03,0.12,0.09,0.14,1.72,0,0.03,1.46,0.67,0.1,0,0.01,2.27,0.04,0.78,0.1,0.13,0.19,0.16,0,0.84
Texas 34th,TX-34,TX,Health care,Medicare,Immigration,Medicaid,September 11 attacks,Social security,Abortion,Federal reserve system,Islam,Income tax,2.29,4.43,1.27,0,0,0.47,0,0,0,0,1.02,0,0,3,0.25,1.02,1.04,0.25,0.25,0,0,0,0,0,0,0,0.72,1.49,0.25,0,0,0,0,0,0,4.2,0.74,1,0,0,0,0.24,0,0,0.24,0.48,0.24,0,11.65,0.24,9.22,0,3.14,1.32,0.99,3.3,0,0,0,0,1.94,0,0,2.45,0,0,7.3,11.16,2.68,0.24,0,0.24,0.97,0.73,0.5,1.06,0,2.26,0.24,0,0,0.98,1.26,0,0,0.47,0,0,0,2.65,0,0,0,0,0,1.72,0,0,0,0,0,0.48,0.23,7.08,0.24,0,0.24,6.86,0,0,0,0,1.51,0,0,1.45,1.01,0,0,0,1.46,0,0,0,0.73,0.24,0.26,0,1.95
