District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
Tennessee 3rd,TN-03,TN,September 11 attacks,Islam,Health care,Medicare,Mental health,Nuclear power,Legality of cannabis,Terrorism,Immigration,Torture,0.22,1.13,0,0,0,0.23,0,0.22,0,0,0,0,0.23,0.46,0,0,0.23,0.93,0.46,0,0,0,0,0,0,0,0.23,0.45,0,0,0,0,0,0.23,0,0.91,0,0,0.23,0,0.23,0,0,0.23,0,0.21,0,0,6.21,0,1.74,0.22,0.43,0.43,0.23,6.41,0,0,0,0,2.04,0,0,0,0,0,0.44,4.31,2.35,0,0,0.43,0.22,0,0,0.22,0,0,0,0,0,2.13,0.22,0,0,0,0,0.22,0.88,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,19.94,0,0,0.23,1.31,0,0,0,0.22,0.21,0,0,1.75,1.52,0,0,0,1.1,0,0,0,0.22,0,0,0,0
Tennessee 4th,TN-04,TN,September 11 attacks,Health care,Medicare,Mental health,Social security,Immigration,Property taxes,Abortion,Medicaid,Confederate states,0.25,1.26,0.03,0.02,0,0.44,0,0.05,0.01,0.09,0.07,0,0.46,0.86,0.39,0.02,0.1,0.79,1.11,0.19,0.13,0,0,0.01,0.01,0.01,0.08,0.24,0,0,0,0.03,0.03,0.19,0.05,0.55,0.7,0.02,0.18,0.05,0.1,0.03,0,0.18,0.09,0.47,0.06,0.14,5.55,0.1,2.68,0.14,0.66,0.3,0.19,0.74,0,0.02,0,0,0.21,0,0,0.1,0.1,0,1.22,3,2.85,0.01,0.07,0.1,1.08,0.4,0.25,0.01,0.2,0.11,0.31,0,0,0.98,1,0,0.01,0.16,0.02,0.05,0.48,0.33,0.01,0.01,0,0.01,0.02,1.67,0.16,0.05,0,0,0.03,0.15,0.01,20.45,0.13,0,0.32,2.77,0.02,0.01,0.05,0.02,0.79,0,0.02,0.51,0.73,0.02,0,0.01,0.94,0.04,0.03,0.06,0.26,0.01,0.25,0.01,0.32
Tennessee 5th,TN-05,TN,September 11 attacks,Health care,Medicare,Mental health,Immigration,Medicaid,Abortion,Social security,Property taxes,Islam,0.01,1.63,0.03,0.13,0,0.36,0.02,0.06,0.03,0.1,0.08,0.01,0.22,0.59,0.45,0.04,0.35,0.44,0.73,0.24,0.29,0,0.03,0.03,0,0.01,0.1,0.18,0.01,0,0.06,0.03,0.05,0.14,0.04,0.4,0.26,0.01,0.39,0.04,0.06,0.07,0,0.27,0.07,0.33,0.09,0.13,7.98,0.09,2,0.07,0.96,0.12,0.34,1.21,0,0.01,0,0,0.39,0,0.02,0.23,0.09,0,1.89,2.9,2.51,0.01,0.04,0.11,1.06,0.18,0.26,0.07,0.33,0.2,0.08,0.01,0,0.75,0.6,0.01,0.02,0.34,0.05,0.05,0.58,0.72,0.02,0.01,0,0.01,0.03,1.26,0.4,0.03,0,0.01,0.04,0.2,0.05,15.1,0.15,0,0.07,1.31,0.01,0.03,0.07,0.06,0.73,0,0.02,0.69,0.38,0.02,0,0.01,0.71,0.01,0.05,0.03,0.04,0.08,0.09,0,0.48
Tennessee 6th,TN-06,TN,September 11 attacks,Health care,Abortion,Medicare,Nuclear power,Mental health,Common core,Iraq War,Social security,Property taxes,0.6,3.1,0,0.29,0,0,0,0,0,0,0,0,0,0.34,0,0,0,1.62,0.64,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0.29,0,0.28,0.28,0,0.29,0,0.29,0,0,0,0,0,0.27,0.27,4.03,0.34,0.27,0,0,1.28,0.29,0.61,0,0,0,0,0.34,0,0,0,0,0,0,2.96,2.13,0,0,0,0.85,0,0.59,0,0.27,0.27,0,0,0,2.46,0,0,0,0,0,0,0.32,0,0,0,0,0,0,1.11,0.32,0,0,0,0,0.27,0,21.88,0,0,0,1.24,0,0,0,0,0.27,0,0,0.55,0.54,0,0,0,0.6,0,0,0,0,0,0,0,0.57
Tennessee 7th,TN-07,TN,September 11 attacks,Health care,Mental health,Abortion,Medicare,Social security,Immigration,Islam,Medicaid,Minimum wage,0.04,2.36,0.11,0.04,0,0.49,0.03,0.14,0,0.07,0.07,0,0.11,0.65,0.23,0.08,0.41,0.76,0.57,0.42,0.07,0,0,0,0,0,0,0.3,0,0.04,0.23,0,0.04,0.04,0.07,0.45,0.14,0,0.26,0.04,0.19,0.07,0,0.4,0.37,0.17,0.14,0.32,6.42,0.04,1.95,0.07,1.22,0.11,0.27,1.91,0,0,0.07,0,0.56,0,0,0.11,0.11,0,1.56,2.33,2.76,0,0.04,0.31,1.31,0.04,0.21,0.04,0.14,0.31,0.25,0,0,0.8,0.42,0,0.04,0.8,0,0.07,0.57,0.6,0,0.07,0,0,0,0.92,0.32,0.04,0,0.03,0,0.21,0.04,16.18,0.11,0,0.25,2.03,0,0.07,0.25,0.14,0.74,0,0.04,1.07,0.67,0.07,0,0,0.5,0,0,0,0.14,0.18,0.18,0.03,1.19
Tennessee 8th,TN-08,TN,September 11 attacks,Immigration,Health care,Islam,Medicare,Tariff,Social security,Mental health,Immigration to the United States,Nuclear power,0.05,1.27,0.03,0.04,0.02,0.51,0.1,0.05,0,0.08,0.1,0,0.19,1.11,0.48,0.09,0.18,0.89,1.11,0.27,0.27,0.03,0.02,0.03,0,0,0.22,0.22,0.02,0,0.02,0.04,0.03,0.27,0.03,0.48,0.26,0,0.31,0.04,0.08,0.02,0,0.27,0.04,0.17,0.06,0.04,7.69,0.16,9.08,1.51,0.95,0.09,0.5,6.66,0,0,0,0,0.22,0,0,0.23,0.26,0,1.01,3.3,1.55,0,0.05,0.1,0.7,0.23,0.25,0.02,0.39,0.06,0.18,0,0,1.39,0.57,0,0.03,0.25,0,0.12,0.91,0.81,0.03,0.02,0,0,0.02,1.17,0.21,0.02,0,0,0,0.21,0.06,19.16,0.29,0,0.15,1.99,0,0.12,0.02,0.08,2,0,0.03,0.85,0.57,0.09,0,0.05,0.88,0,0.02,0.04,0.07,0.07,0.31,0,0.29
Tennessee 9th,TN-09,TN,September 11 attacks,Health care,Medicare,Immigration,Mental health,Abortion,Medicaid,Social security,Planned Parenthood,Common core,0.02,2.07,0.12,0.13,0.02,0.4,0.09,0.17,0,0.09,0.05,0.03,0.16,0.66,1.08,0.02,0.31,1.58,0.58,0.22,0.31,0,0.08,0.02,0,0.02,0.08,0.16,0.02,0,0.1,0.05,0.07,0.19,0.01,0.55,0.3,0,0.2,0.14,0.05,0.08,0,0.32,0.09,0.29,0.04,0.2,9.54,0.09,2.62,0.15,1.1,0.14,0.33,1.43,0,0,0.02,0,0.3,0,0.01,0.16,0.08,0,1.84,3.3,2.44,0,0.03,0.12,1.07,0.15,0.18,0.05,0.24,0.14,0.07,0,0,0.72,0.63,0,0.01,0.22,0,0.16,0.95,1.62,0.04,0.01,0,0,0.02,1.5,0.39,0.02,0,0,0.03,0.22,0.02,14.43,0.09,0,0.16,1.8,0.02,0.03,0.08,0.05,1.21,0,0.01,0.95,0.35,0.03,0,0.01,0.7,0.02,0.02,0.03,0.04,0.06,0.1,0,0.44
Texas 1st,TX-01,TX,September 11 attacks,Health care,Medicare,Medicaid,Mental health,Abortion,Immigration,Social security,Global warming,Income tax,0.35,2.33,0.13,0.1,0,0.31,0,0.02,0,0.36,0.02,0.01,0.03,0.83,0.6,0.01,0.98,0.15,1.45,0.1,0.35,0,0.1,0,0,0.01,0,0.58,0.02,0,0.42,0.03,0.03,0.48,0.01,0.32,0.78,0,0.48,0.02,0.67,0.01,0,0.27,0.01,1.82,0,0.33,7.25,0.18,2.22,0.13,1.56,0.45,0.34,0.83,0,0,0,0,0.11,0,0,0.22,0.01,0,3.66,3.86,2.77,0.02,0.01,0.05,1.12,0.02,0.18,0.02,0.04,0.5,0.12,0.02,0,0.85,0.32,0.01,0.02,0.16,0.02,0.05,0.85,0.55,0.02,0,0,0,0.01,0.87,0.22,0.01,0,0,0,0.13,0.01,17.16,0.01,0,0.03,2.19,0.01,0.03,0.09,0.02,0.67,0,0,1.15,0.15,0,0,0,0.88,0,0.01,0,0.16,0.34,0.17,0,0.31
Texas 2nd,TX-02,TX,September 11 attacks,Health care,Immigration,Medicaid,Medicare,Abortion,Mental health,Social security,Property taxes,Islam,0.01,1.9,0.05,0.14,0,0.37,0.03,0.07,0.02,0.06,0.09,0.01,0.19,0.61,0.51,0.02,0.37,0.15,0.37,0.18,0.7,0,0.06,0.02,0,0.01,0.09,0.24,0.02,0,0.11,0.04,0.06,0.18,0.03,0.51,0.37,0.02,0.16,0.07,0.15,0.04,0,0.3,0.14,0.39,0.07,0.22,5.93,0.46,4.6,0.15,1,0.1,0.3,1.33,0.01,0.01,0.01,0,0.33,0,0.01,0.2,0.09,0,2.54,2.49,1.78,0.03,0.04,0.13,1.1,0.37,0.22,0.07,0.17,0.22,0.1,0,0,0.59,0.65,0.01,0.1,0.34,0.05,0.09,0.77,1.01,0.04,0.01,0,0,0.03,1.37,0.28,0.02,0,0.03,0.02,0.26,0.04,14.96,0.16,0,0.09,1.54,0.02,0.06,0.05,0.09,1.1,0,0.01,0.7,0.31,0.03,0,0.01,0.66,0.02,0.12,0.03,0.05,0.09,0.11,0.01,0.35
Texas 3rd,TX-03,TX,September 11 attacks,Health care,Islam,Immigration,Medicare,Medicaid,Mental health,Abortion,Property taxes,Social security,0.04,1.79,0.09,0.13,0,0.29,0.03,0.13,0.02,0.54,0.06,0.01,0.19,1.1,0.45,0.03,0.32,0.14,1.08,0.12,0.3,0,0.02,0.01,0,0.01,0.07,0.4,0.01,0,0.06,0.01,0.04,0.69,0.04,0.62,0.4,0.02,0.63,0.05,0.31,0.03,0,0.75,0.11,0.29,0.65,0.64,6.79,0.12,3.7,0.2,0.98,0.07,0.68,5.28,0,0.01,0.01,0,0.28,0.02,0,0.19,0.63,0,2.79,3.49,2.16,0.03,0.03,0.11,0.95,0.22,0.7,0.07,0.16,0.21,0.2,0.01,0,0.68,0.44,0.02,0.04,0.2,0.02,0.08,1.06,0.91,0.04,0.01,0,0.01,0.01,1.39,0.26,0.02,0,1.31,0.03,0.17,0.07,19.75,0.11,0,0.08,1.34,0.04,0.06,0.04,0.04,0.79,0,0.02,0.76,0.29,0.03,0,0,0.61,0.02,0.51,0.18,0.46,0.1,0.14,0,1.1
Texas 4th,TX-04,TX,September 11 attacks,Health care,Minimum wage,Iraq War,Medicaid,2003 Invasion of Iraq,Planned Parenthood,Medicare,Tariff,Immigration,3.83,1,0,0.08,0,0.24,0,0,0,0.02,0.02,0,0.1,0.96,0.12,0.08,0.18,0.1,0.62,0.1,0.29,0,0.08,0.05,0,0.02,0.05,1.98,0,0,0.13,0.05,0.02,0,0,0.41,1.05,0,0.18,0.02,0.19,0.02,0,0.1,0,0.21,0.07,0.17,8.01,0.25,3.13,0.43,0.97,5.72,0.07,0.39,0,0,0,0,0.1,0,0,0.23,0,0,4.77,3.42,1.57,0,0.05,0.05,6.24,0.1,0.14,0,0.12,0.22,0.05,0.05,0,2.46,1.35,0.05,0.02,0.17,0,0.07,0.31,3.67,0.91,0,0,0,0,0.76,0.14,0,0,0,0.02,0.05,0,15.34,0,0,0.18,2.89,0,0.02,0.1,0.02,3.21,0,0.05,0.54,0.3,0,0,0,0.39,0.02,0.13,0.07,0,0.05,0.07,0,0.34
Texas 5th,TX-05,TX,September 11 attacks,Health care,Immigration,Medicaid,NAFTA,Medicare,Mental health,Property taxes,Abortion,Capital punishment,0.07,1.63,0.07,0.22,0,0.22,0.07,0,0,0.21,0,0,0.28,1.3,0.36,0,0.42,0.65,0.28,0.22,1,0,0.14,0,0.07,0,0.43,0.65,0,0,0,0,0,0.35,0,0.07,1.11,0,0.22,0.14,1.13,0,0,0.14,0.12,0.47,0.2,0,5.76,0.14,5.71,0.61,0.6,0.13,0.15,0.83,0,0,0.14,0,0.43,0,0,1.01,0.21,0,3.71,2.72,2.57,0,0.14,0.07,0.88,2.88,0.2,0.07,0.13,0.07,0.21,0,0,1.28,0.34,0,0.07,0.27,0.07,0,0.48,0.21,0,0.07,0,0,0,1.82,0.14,0,0,0,0,0.2,0,23.8,0.07,0,0.13,1.17,0.07,0,0.14,0,0.54,0,0,0.69,0.34,0,0,0,0.82,0,0,0,0.2,0.13,0.07,0,0.35
Texas 6th,TX-06,TX,September 11 attacks,Health care,Medicare,Medicaid,Immigration,Pensions,Abortion,Mental health,Social security,Islam,0.29,1.89,0.04,0.1,0,0.36,0,0.07,0.14,0.08,0.03,0,0.36,0.55,0.48,0.01,0.72,0.23,0.37,0.44,0.61,0.01,0.02,0.02,0,0.01,0.3,0.63,0.17,0,0.14,0.04,0.01,0.22,0.03,1.13,0.56,0.01,0.36,0.02,0.22,0.02,0,0.43,0.06,0.6,0.04,0.22,7.76,0.24,3.12,0.31,1.39,0.43,0.34,1.71,0,0.01,0.01,0,0.48,0,0.13,0.69,0.16,0,4.13,5,1.79,0.01,0.02,0.31,1.59,0.3,0.12,0.16,0.09,0.46,0.19,0,0,0.63,1.09,0.01,0.02,0.24,0,0.03,2.17,0.68,0.01,0,0,0,0.01,0.96,0.32,0.01,0,0,0,0.38,0.02,14.81,0.04,0,0.19,1.76,0.01,0.01,0.03,0.31,1.13,0,0.01,1.02,0.4,0.02,0,0,1.31,0.01,0.04,0.25,0.14,0.22,0.18,0,0.43
Texas 7th,TX-07,TX,September 11 attacks,Health care,Immigration,Islam,Medicare,Medicaid,Genetically modified organism,Mental health,Social security,Tariff,0.03,1.36,0.03,0.14,0,0.66,0.11,0.06,0.03,0.03,0.09,0,0.37,0.78,0.62,0,0.48,0.29,0.29,0.32,0.89,0,0.2,0,0,0,0.09,0.31,0.03,0,0.03,0.06,0.06,0.12,0,0.48,0.41,0.03,0.03,0.22,0.23,0.06,0,2.15,0.18,1.17,0.03,0.22,7.57,0.19,6.42,0.33,1.04,0.14,0.15,3.97,0,0.06,0.11,0,0.17,0,0,0.41,0.06,0,2.71,3.06,1.83,0,0.03,0.05,0.96,1.01,0.55,0.08,0.88,0.03,0.3,0,0,0.97,0.87,0.05,0.03,0.3,0.03,0.44,0.8,0.83,0.05,0.03,0,0,0.03,1.59,0.52,0.03,0,0.03,0.05,0.27,0.14,17.12,0.11,0,0.03,1.71,0,0,0,0.11,1.71,0,0.03,1.04,0.5,0.03,0,0,0.83,0,0.22,0.03,0.03,0.03,0.11,0,0.14
Texas 8th,TX-08,TX,September 11 attacks,Health care,Medicare,Immigration,Medicaid,Mental health,Abortion,Social security,Lobbying,Islam,0.2,1.62,0,0,0,0.25,0.14,0.06,0.08,0.15,0.03,0,0.23,0.35,0.1,0,0.14,0.12,0.45,0.1,0.52,0,0,0,0,0,0.21,0.25,0,0,0.04,0.09,0,0,0.03,0.34,0.68,0,0.08,0.04,1.14,0,0,0.11,0.06,0.25,0.03,0.24,5.75,0.19,3.37,0,0.74,0.22,0.43,1.24,0,0,0,0,0.3,0,0,1.27,0.2,0,2.98,3.9,2.06,0,0,0.1,1.2,0.23,0.47,0.24,0.1,0.14,0.14,0,0,1.17,0.41,0,0,0.2,0.06,0.03,0.62,0.47,0.2,0,0,0,0,1.08,0.15,0,0,0,0.03,0.37,0,17.57,0,0,0.15,1.6,0.08,0,0,0,0.95,0,0,0.45,0.68,0,0,0.03,0.58,0.08,0.17,0.03,0.06,0.06,0.17,0,0.33
Texas 9th,TX-09,TX,September 11 attacks,Health care,Immigration,Islam,Medicaid,Medicare,Property taxes,Abortion,Mental health,Social security,0.08,2.06,0.01,0.14,0,0.46,0.05,0.03,0.01,0.01,0.11,0,0.45,0.59,0.78,0.07,0.5,0.35,0.21,0.16,0.97,0,0.1,0,0,0,0.04,0.35,0.01,0,0.01,0.1,0.03,0.19,0,0.76,0.21,0.01,0.01,0.11,0.31,0.03,0,1.08,0.09,0.96,0.01,0.17,7.25,0.16,6.54,0.42,0.95,0.19,0.14,5.82,0,0.03,0.18,0,0.22,0,0,0.33,0.03,0,3.05,2.66,1.91,0,0.01,0.09,0.85,0.69,0.53,0.04,0.5,0.01,0.15,0,0,0.67,0.56,0.03,0.07,0.46,0.08,0.22,0.91,0.79,0.03,0.01,0,0,0.01,2.65,0.57,0.01,0,0.01,0.03,0.2,0.07,14.45,0.12,0,0.14,1.68,0,0,0,0.05,1.1,0,0.01,0.9,0.62,0.08,0,0,0.67,0,0.23,0.08,0.14,0.08,0.12,0,0.07
Texas 10th,TX-10,TX,September 11 attacks,Health care,Immigration,Medicare,Medicaid,Mental health,Social security,Abortion,Property taxes,Minimum wage,0.11,1.37,0.11,0.07,0.01,0.3,0.01,0.11,0.01,0.02,0.06,0,0.13,0.69,0.56,0,0.41,0.24,0.63,0.34,0.58,0,0.06,0.01,0,0,0.2,0.21,0,0,0.71,0.16,0.01,0.31,0.02,0.36,0.56,0.05,0.17,0.07,0.41,0.01,0,0.51,0.1,0.46,0.07,0.26,4.07,0.37,3.48,0.21,0.77,0.15,0.3,0.93,0,0,0.05,0,0.61,0,0,0.15,0.01,0,2.13,2.7,1.98,0.01,0,0.19,1.15,0.16,0.26,0.08,0.15,0.32,0.09,0,0,0.77,0.35,0,0.09,0.15,0.05,0.02,0.92,0.99,0,0,0,0,0.07,1.36,0.19,0.05,0,0,0.03,0.14,0.02,14.44,0.09,0,0.1,1.65,0.02,0.03,0.02,0.06,0.93,0,0,0.83,0.57,0.01,0,0,0.68,0.01,0.07,0.09,0.11,0.15,0.08,0,0.25
Texas 11th,TX-11,TX,September 11 attacks,Health care,Hydraulic fracturing,Immigration,Medicaid,Medicare,Mental health,Abortion,Social security,Property taxes,0.02,1.75,0.06,0.09,0,0.17,0,0.08,0,0.02,0.02,0,0.44,0.48,0.74,0.02,0.19,0.17,0.21,0.2,0.36,0.02,0.04,0,0,0.02,0.21,0.04,0.04,0,0.04,0,0.02,0.06,0,0.51,0.25,0,0.06,0.08,0.11,0.02,0,0.27,0.04,0.3,0,0.18,3.43,2.92,2.74,0.12,0.97,0.08,0.48,0.91,0,0,0,0,0.79,0.02,0,0.24,0.21,0,2.06,1.96,1.75,0,0.1,0.08,0.88,0.33,0.21,0,0.12,0.32,0.12,0,0,0.42,0.2,0,0.1,0.48,0.04,0.04,0.43,0.38,0.06,0,0,0,0.08,1,0.32,0,0,0,0,0.16,0.08,18.88,0.06,0,0.2,1.41,0,0.04,0.02,0.04,0.58,0,0,0.77,0.24,0.02,0,0,0.41,0.04,0.16,0,0.08,0.08,0.04,0,0.45
Texas 12th,TX-12,TX,September 11 attacks,Health care,Immigration,Medicaid,Medicare,Mental health,Social security,Abortion,Property taxes,Islam,0.03,1.74,0.02,0.13,0,0.33,0.04,0.1,0.04,0.13,0.13,0.01,0.18,0.8,0.5,0.04,0.63,0.11,0.57,0.21,0.44,0,0.12,0.01,0,0.05,0.14,0.21,0.02,0,0.09,0.05,0.05,0.15,0.03,0.57,0.6,0.01,0.14,0.06,0.24,0.02,0,0.24,0.16,0.39,0.09,0.19,5.6,0.14,3.52,0.24,1.36,0.08,0.33,1.37,0,0,0.01,0,0.4,0.01,0,0.15,0.58,0,3.18,2.92,2,0.01,0.02,0.12,1.2,0.22,0.27,0.1,0.25,0.3,0.17,0,0,0.63,0.69,0.01,0.02,0.32,0.04,0.07,0.71,1.08,0.11,0.01,0.01,0,0.03,1.45,0.28,0.01,0,0.03,0.01,0.32,0.02,16.21,0.06,0,0.16,1.75,0.01,0.07,0.03,0.08,0.72,0,0.03,0.71,0.56,0.05,0,0,0.7,0.02,0.15,0.04,0.03,0.17,0.08,0,0.47
Texas 13th,TX-13,TX,September 11 attacks,Medicare,Health care,Medicaid,Obamacare,Iraq War,Islam,Social security,Minimum wage,Federal reserve system,1.04,0.6,0.02,0.09,0.01,0.16,0.01,0.01,0,0.01,0.01,0.01,0.06,0.46,0.13,0.01,0.19,0.12,1.24,0.05,0.19,0,0,0.01,0.01,0,0.02,0.16,0.02,0,0.13,0.02,0.02,0.07,0.02,1.48,0.57,0.01,0.16,0.02,0.07,0.04,0,1.16,0.06,0.85,0.04,0.08,9.7,0.07,1.27,0.14,0.45,2.16,0.25,1.76,0,0,0.01,0,0.2,0.01,0.01,1.29,0.04,0,2.96,9.95,0.98,0,0.06,0.05,1.62,0.05,0.12,0.02,0.06,0.06,0.03,0,0,0.39,2.27,0,0,0.07,0,0.04,0.39,0.23,0.01,0,0,0.02,0.02,0.53,0.16,0.03,0,0,0,0.15,0.02,12.3,0.04,0,1.06,1.72,0.01,0,0.04,0.15,0.32,0,0.04,0.59,0.28,0.04,0,0,1.23,0.01,0.03,0.02,0.06,0.04,0.1,0,0.57
Texas 14th,TX-14,TX,September 11 attacks,Health care,Medicare,Medicaid,Immigration,Social security,Abortion,Mental health,Property taxes,Islam,0.12,2.01,0.03,0.14,0,0.38,0.03,0.03,0.04,0.11,0.02,0,0.15,0.71,0.31,0.01,0.32,0.19,0.43,0.08,0.27,0.01,0.01,0.07,0,0.01,0.05,0.25,0.01,0,0.04,0.02,0.02,0.2,0.01,0.35,0.37,0.03,0.2,0.06,0.22,0.03,0,0.33,0.08,0.3,0.05,0.38,4.56,0.19,2.69,0.12,0.92,0.07,0.27,1.08,0.03,0.01,0,0,0.29,0,0.01,0.07,0.03,0,2.99,3.03,1.67,0,0.02,0.09,0.79,0.17,0.22,0.05,0.14,0.21,0.06,0,0,0.98,0.43,0.06,0.05,0.13,0.01,0.06,0.64,0.52,0.01,0.01,0.01,0,0.12,1.19,0.24,0.01,0,0.01,0.01,0.21,0.01,15.92,0.06,0,0.17,2.13,0.01,0.1,0.04,0.01,0.65,0,0.02,0.72,0.61,0.02,0,0.02,0.43,0.01,0.1,0.09,0.03,0.13,0.08,0,0.51
Texas 15th,TX-15,TX,September 11 attacks,Health care,Immigration,Medicaid,Abortion,Medicare,Mental health,DACA,Minimum wage,Tariff,0.32,2.21,0.02,0.63,0,0.31,0.03,0.02,0,0.07,0.1,0,0.11,0.96,0.39,0.01,0.18,0.09,0.24,0.1,1.28,0,0.04,0.26,0,0,0.03,0.91,0.01,0,0.02,0.08,0.08,0.11,0,0.1,0.52,0.01,0.06,0.38,0.3,0.02,0,0.43,0.18,0.44,0.08,0.08,12.64,0.41,7.31,0.35,0.72,0.04,0.7,0.78,0,0,0.06,0,0.15,0,0,0.19,0.03,0,2.25,2.02,1.48,0.02,0.01,0.11,1.14,0.51,0.07,0.06,0.1,0.21,0.06,0,0,0.9,0.57,0.01,0.01,0.09,0,0.19,0.43,0.32,0.02,0,0,0,0,0.75,0.12,0.01,0.01,0.01,0,0.28,0.01,21.26,0.09,0,0.13,0.89,0,0,0.02,0.08,1.01,0,0.01,0.7,0.37,0,0,0,0.82,0.03,0.08,0.01,0.04,0.19,0.14,0,0.41
Texas 16th,TX-16,TX,September 11 attacks,Health care,Immigration,Mental health,Terrorism,Abortion,Medicaid,Islam,Medicare,Minimum wage,0.43,2.03,0.15,0.37,0,0.42,0,0.08,0.01,0.01,0.02,0,0.02,0.59,0.38,0.1,0.66,0.19,0.54,0.03,0.46,0,0.13,0,0,0,0.08,0.15,0.02,0,0.02,0.09,0,0.09,0.01,0.67,0.49,0.07,0.11,0.06,0.36,0.03,0,0.15,0.13,0.57,0.02,0.11,4.76,0.16,4.36,0.05,0.71,0.74,0.71,1.67,0,0,0.01,0,0.29,0,0.01,0.25,0.04,0,1.98,1.56,3.56,0.01,0.01,0.64,1.46,0.26,0.26,0.34,0.29,0.74,0.24,0,0,0.53,0.48,0,0.06,0.4,0.03,0.08,0.45,0.46,0.01,0,0.05,0,0.01,0.83,0.12,0,0,0,0,0.16,0.08,23.19,0.17,0,0.24,0.75,0.03,0.01,0.07,0.44,0.7,0,0,3.48,0.6,0.02,0,0,0.9,0,0.04,0.01,0.06,0.11,0.08,0.05,0.65
Texas 17th,TX-17,TX,September 11 attacks,Health care,Immigration,Medicaid,Medicare,Climate change,Charter schools,Mental health,Planned Parenthood,Confederate states,0.42,0.91,0.02,0.03,0,0.68,0,0.03,0,0.31,0.01,0,0.06,0.54,1.78,0.02,2.03,0.08,1.31,0.31,0.15,0,0.01,0.16,0,0,0.03,0.16,0,0.01,0.71,0.02,0.03,0.03,0,1.06,0.43,0.01,0.67,0.24,0.68,0.01,0,0.09,0.02,0.83,0.03,0.15,6.8,0.02,4.38,0.59,0.76,0.47,0.39,1.06,0,0,0,0,0.83,0,0.02,0.04,0.06,0,3.02,3.01,1.41,0.18,0.01,0.04,0.4,0.09,0.28,0.03,0.07,0.58,0.02,0,0,0.52,0.72,0.26,0.16,0.24,0.02,0.04,0.45,1.39,0,0,0,0.01,0.01,0.86,0.48,0,0,0,0.01,0.37,0.01,17.74,0.02,0,0.29,1.26,0.03,0.01,0.28,0.04,0.49,0,0.02,0.65,0.4,0.01,0,0,0.76,0.18,0.03,0.01,0.01,0.02,0.04,0,0.98
